ID,BuildingTypeName,PropertyTypeEPA,BuildingName,Address,City,State,Zip,Neighborhood,Latitude,Longitude,YearBuilt,GrossFloorAreaQuantity,NumBuildings,NumFloors,NumUnits,ES_Score,SiteEUI,SourceEUI,TotalGHGEmissionsReg,GHGEmissionsIntensity
23695,Multifamily MR (5-9),Multifamily Housing,HIGHLAND QUEEN ANNE,900 WARREN AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62742319,-122.3536927,1/1/1963,27288,1,5,20,80,43.9000015259,71.6999969482,75.6999969482,0.0027741131
23701,NonResidential,Non-Refrigerated Warehouse,RUNG WAREHOUSE,1136 S ALBRO PL,SEATTLE,WA,98108,GREATER DUWAMISH,47.54644126,-122.3170691,1/1/1963,32000,1,1,0,,34.0999984741,107,97,0.00303125
23708,Multifamily LR (1-4),Multifamily Housing,ANNE VISTA APTS,2416 54TH PL SW,SEATTLE,WA,98116,SOUTHWEST,47.58231763,-122.4014285,1/1/1957,20184,1,3,27,100,7.5,23.6000003815,13.5,0.0006688466
23711,NonResidential,Social/Meeting Hall,OLD FAUNTLEROY SCHOOLHOUSE,9131 CALIFORNIA AVE SW,SEATTLE,WA,98136,SOUTHWEST,47.52196442,-122.3879704,1/1/1917,49000,1,1,0,,77.9000015259,106.1999969482,223.3999938965,0.0045591835
23712,NonResidential,Worship Facility,FAUNTLEROY COMMUNITY CHURCH,9140 CALIFORNIA AVE SW,SEATTLE,WA,98136,SOUTHWEST,47.52104275,-122.3870066,1/1/1952,39923,1,3,0,,39.4000015259,73,105.1999969482,0.0026350724
23713,Multifamily LR (1-4),Multifamily Housing,STARLITER,8708 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52474088,-122.2694695,1/1/1962,21540,1,4,31,74,35.7000007629,112.1999969482,68.5,0.00318013
23714,Multifamily LR (1-4),Multifamily Housing,LAKE WASHINGTON APARTMENTS,9061 SEWARD PARK AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52280018,-122.2668084,1/1/1947,332900,1,2,366,55,33,103.5999984741,977.299987793,0.0029357164
23716,NonResidential,Supermarket/Grocery Store,SAARS MARKET (2012),9000 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52263582,-122.268551,1/1/1959,42760,1,1,0,1,253.8000030518,604.9000244141,824.5999755859,0.0192843774
23722,SPS-District K-12,K-12 School,NORTH BEACH (SPS-DISTRICT),9018 24TH AVE NW,SEATTLE,WA,98117,BALLARD,47.69493726,-122.3870895,1/1/1958,39971,1,1,0,93,38,71.3000030518,102.0999984741,0.0025543519
23723,Multifamily MR (5-9),Multifamily Housing,DOMAINE,2483 BIRCH AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64203154,-122.34651268,1/1/2006,79397,1,6,45,93,28.8999996185,71.3000030518,177.5,0.0022356008
23725,Multifamily LR (1-4),Multifamily Housing,VIEWPOINT - QUEEN ANNE,2450 AURORA AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64104323,-122.3456346,1/1/1987,112150,1,4,116,94,28,63.2000007629,231.8999938965,0.0020677663
23730,NonResidential,Non-Refrigerated Warehouse,SALMON BAY TERMINALS - RSVP BLDG,4021 13TH AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.65685926,-122.3752389,1/1/1948,46970,1,1,0,,0.200000003,0.8000000119,1,2.12901852246115E-05
23736,NonResidential,Non-Refrigerated Warehouse,BUILDERS HARDWARE STORE,1516 15TH AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.63283757,-122.3753418,1/1/1931,31108,1,1,0,,33.0999984741,92.4000015259,85.4000015259,0.0027452746
23742,NonResidential,Office,1419 ELLIOTT AVE,1415 ELLIOTT AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.63069544,-122.374333,1/1/1979,43016,1,2,0,100,26.3999996185,33.2999992371,64.5,0.0014994421
23743,NonResidential,Mixed Use Property,HARLAN FAIRBANKS CO/DOGLOUNGE/URBAN VET,1405 ELLIOTT AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.63035202,-122.37393951,1/1/1931,24196,1,1,0,,42.5999984741,104.3000030518,79.5,0.0032856671
23744,NonResidential,Office,1430-1448 Elliott Ave W,1436 ELLIOTT AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.6313675,-122.3738745,1/1/1940,20671,1,2,0,99,30.3999996185,51.2000007629,40.2000007629,0.0019447536
23752,Multifamily LR (1-4),Multifamily Housing,16TH AVENUE TOWNHOMES CONDOMINIUM,1600 E YESLER WAY,SEATTLE,WA,98122,CENTRAL,47.60185139,-122.3110528,1/1/1985,20125,1,2,23,28,34.5999984741,108.6999969482,62,0.0030807453
23757,NonResidential,Non-Refrigerated Warehouse,TILE FOR LESS,2440 1ST AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.580646,-122.333694,1/1/1927,21600,1,1,0,55,24.2000007629,50.7000007629,37.0999984741,0.0017175925
23758,Multifamily MR (5-9),Multifamily Housing,615 EAST PIKE ST CONDOMINIUM,611 E PIKE ST,SEATTLE,WA,98122,EAST,47.61392222,-122.3238924,1/1/1999,21474,1,5,13,,24.2000007629,75.9000015259,46.2000007629,0.002151439
23759,Multifamily LR (1-4),Multifamily Housing,660 WEST OLYMPIC PLACE CONDOMINIUM,660 W OLYMPIC PL,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62815724,-122.3665946,1/1/2000,19189,1,4,8,,61.9000015259,119.3000030518,80.9000015259,0.0042159571
23761,Multifamily LR (1-4),Multifamily Housing,SKANDIA WEST CONDOMINIUM,6300 32ND AVE NW,SEATTLE,WA,98107,BALLARD,47.67464591,-122.3979811,1/1/1997,24589,1,3,23,27,37.9000015259,96.0999984741,73.3000030518,0.0029810079
23762,NonResidential,Worship Facility,HILLCREST PRESBYTERIAN CHURCH,10400 34TH AVE SW,SEATTLE,WA,98146,SOUTHWEST,47.50943452,-122.3740225,1/1/1977,35844,1,1,0,4,32.4000015259,101.8000030518,103.4000015259,0.0028847227
23768,NonResidential,Office,WALLINGFORD RETAIL AND OFFICE BUILDING,1307 N 45TH ST,SEATTLE,WA,98103,LAKE UNION,47.66114819,-122.34176,1/1/1916,33837,1,3,0,83,50.2999992371,146.1999969482,144.6000061035,0.0042734287
23769,Multifamily LR (1-4),Multifamily Housing,Stone Way Apartments,1205 N 45TH ST,SEATTLE,WA,98103,LAKE UNION,47.66115952,-122.34257507,1/1/2006,67842,1,4,70,83,40.7000007629,91.4000015259,203.1999969482,0.0029951947
23774,Multifamily MR (5-9),Multifamily Housing,UNIVERSITY HOUSE - WALLINGFORD,4400 STONE WAY N,SEATTLE,WA,98103,LAKE UNION,47.6603271,-122.3414352,1/1/1997,159507,1,5,146,35,46.5999984741,118.1999969482,584.200012207,0.0036625353
23782,Multifamily LR (1-4),Multifamily Housing,HIGHLAND TERRACE CONDOMINIUM,8800 20TH AVE NE,SEATTLE,WA,98115,NORTH,47.69236534,-122.3065515,1/1/1979,33852,1,2,35,85,25,78.5,75.3000030518,0.0022243886
23783,Multifamily LR (1-4),Multifamily Housing,ELSKAN APTS,8500 16TH AVE NW,SEATTLE,WA,98117,BALLARD,47.6908641,-122.3775784,1/1/1976,17514,1,3,18,,27.8999996185,87.5,43.4000015259,0.0024780177
23789,Multifamily HR (10+),Multifamily Housing,HIGHLANDER THE CONDOMINIUM,525 BELMONT AVE E,SEATTLE,WA,98102,EAST,47.62397771,-122.3243959,1/1/1965,66150,1,11,63,25,36.5999984741,115,215.5,0.0032577475
23791,Multifamily LR (1-4),Multifamily Housing,ASTOR COURT,1450 E REPUBLICAN ST,SEATTLE,WA,98112,EAST,47.62333024,-122.3133134,1/1/1926,25507,1,3,27,26,31.5,99,71.5,0.0028031521
23805,Multifamily LR (1-4),Multifamily Housing,ANDREWS APARTMENTS,526 14TH AVE E,SEATTLE,WA,98112,EAST,47.62410654,-122.3143195,1/1/1910,20022,1,3,25,100,22.3999996185,33.5999984741,27.2000007629,0.0013585057
23807,Multifamily LR (1-4),Multifamily Housing,HIGHLANDS NORTH THE CONDOMINIUM,150 NE 95TH ST,SEATTLE,WA,98115,NORTH,47.69810963,-122.3261821,1/1/1984,49291,1,3,36,85,22,69.0999984741,96.4000015259,0.0019557323
23814,Multifamily HR (10+),Multifamily Housing,KAWABE MEMORIAL HOUSE,221 18TH AVE S,SEATTLE,WA,98144,CENTRAL,47.60040828,-122.3093133,1/1/1972,97978,1,10,155,72,30.3999996185,95.5999984741,265.299987793,0.0027077506
23815,Multifamily MR (5-9),Multifamily Housing,SQUIRE PARK PLAZA,1700 S JACKSON ST,SEATTLE,WA,98144,CENTRAL,47.59944455,-122.3096181,1/1/2008,69584,1,6,63,76,28.2000007629,88.6999969482,174.8000030518,0.0025120718
23816,Multifamily MR (5-9),Multifamily Housing,LEGACY AT PRATT PARK,1800 S JACKSON ST,SEATTLE,WA,98144,CENTRAL,47.59965844,-122.3083072,1/1/2008,241787,1,6,248,100,27.7999992371,47.9000015259,434,0.0017949683
23826,Multifamily LR (1-4),Multifamily Housing,TARA APTS,2442 8TH AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64066801,-122.3428869,1/1/1964,21608,1,4,24,89,22.2000007629,69.5999984741,42.5999984741,0.001971492
23828,Multifamily LR (1-4),Multifamily Housing,CROWN RIDGE APARTMENTS,2760 NW 85TH ST,SEATTLE,WA,98117,BALLARD,47.69078287,-122.3925758,1/1/1991,24435,1,3,29,90,36,82.4000015259,65.4000015259,0.0026764887
23834,NonResidential,Non-Refrigerated Warehouse,SOUTH SEATTLE INDUSTRIAL PARK - BLDG A,4634 E MARGINAL WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5616226,-122.3386303,1/1/1953,26094,1,1,0,7,26,81.6999969482,60.4000015259,0.0023147084
23835,NonResidential,Office,SOUTH SEATTLE INDUSTRIAL PARK - BLDG B (2014),4634 E MARGINAL WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5616226,-122.3386303,1/1/1983,23687,1,2,0,86,24.1000003815,75.6999969482,50.7999992371,0.0021446363
23836,NonResidential,Office,SOUTH SEATTLE INDUSTRIAL PARK - BLDG C,4634 E MARGINAL WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5616226,-122.3386303,1/1/1983,24221,1,2,0,11,64.5999984741,202.8000030518,139.1999969482,0.0057470789
23846,NonResidential,Office,DIAMOND BUILDING,3161 ELLIOTT AVE,SEATTLE,WA,98121,DOWNTOWN,47.61843872,-122.35874939,1/1/1979,34030,1,3,0,49,51.5999984741,150.6000061035,149.6000061035,0.0043961212
23848,NonResidential,Restaurant,SPAGHETTI FACTORY,2815 ELLIOTT AVE,SEATTLE,WA,98121,DOWNTOWN,47.61522339,-122.354154,1/1/1902,40320,1,2,0,,94.6999969482,193.3999938965,267.799987793,0.0066418648
23854,NonResidential,Restaurant,PIER 57 BAY PAVILION,1301 ALASKAN WAY,SEATTLE,WA,98101,DOWNTOWN,47.6060791,-122.34104919,1/1/1900,43728,1,1,0,,245.1999969482,277.799987793,584.799987793,0.0133735819
23857,NonResidential,Mixed Use Property,PIER 56,1201 ALASKAN WAY,SEATTLE,WA,98101,DOWNTOWN,47.60455844,-122.339397,1/1/1900,57635,1,2,0,48,81.5999984741,256.1000061035,418.200012207,0.0072560078
23858,NonResidential,Office,PIER 55,1201 ALASKAN WAY,SEATTLE,WA,98101,DOWNTOWN,47.60455844,-122.339397,1/1/1900,32027,1,2,0,73,98.5999984741,194.5,217.6999969482,0.0067973896
23861,NonResidential,Office,COMMUTER CENTER BUILDING,815 WESTERN AVE,SEATTLE,WA,98104,DOWNTOWN,47.60308374,-122.3367655,1/1/1906,49912,1,3,0,,53.2000007629,167.1000061035,236.3000030518,0.0047343325
23863,NonResidential,Other - Lodging/Residential,WM BOOTH CNTR,811 MAYNARD AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.59540721,-122.3254398,1/1/1992,43336,1,3,0,,79.0999984741,165.8000030518,243.6000061035,0.0056211927
23867,NonResidential,Office,NW ENVIROSERVICE/EVERGREEN SVCS,1700 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5875381,-122.3210393,1/1/1914,49961,1,3,0,86,39.2000007629,90.5,146.3000030518,0.0029282841
23874,Multifamily MR (5-9),Multifamily Housing,THE CHLOE,1408 E UNION ST,SEATTLE,WA,98122,CENTRAL,47.61312103,-122.31383514,1/1/2009,103009,1,7,120,100,41.2999992371,66,265.8999938965,0.0025813278
23877,SPS-District K-12,K-12 School,DEARBORN PK ELEMENTARY SCHOOL (SPS-DISTRICT),2820 S ORCAS ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.55250231,-122.2975161,1/1/1970,52609,1,2,0,66,34,77.9000015259,133.1000061035,0.0025299855
23882,Multifamily MR (5-9),Multifamily Housing,SONATA AT ALKI CONDOMINIUM,1534 ALKI AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.58959381,-122.3934936,1/1/1993,29358,1,6,15,,26.3999996185,66.0999984741,60.5,0.0020607671
23883,Multifamily MR (5-9),Multifamily Housing,PETE GROSS HOUSE APTS,525 MINOR AVE N,SEATTLE,WA,98109,LAKE UNION,47.62379325,-122.3333847,1/1/1999,48869,1,6,70,,37.2999992371,114.3000030518,159.8999938965,0.0032720128
23888,NonResidential,Medical Office,SWEDISH MEDICAL CENTER,3400 CALIFORNIA AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.57290555,-122.3864134,1/1/1984,20106,1,3,0,7,95.3000030518,299.3999938965,170.5,0.0084800557
23890,Multifamily MR (5-9),Multifamily Housing,SOUND VIEW WEST CONDOMINIUM,9023 MARY AVE NW,SEATTLE,WA,98117,BALLARD,47.69496101,-122.3759336,1/1/1981,62472,1,5,40,13,40.4000015259,122.5999984741,219.8999938965,0.0035199769
23891,Multifamily LR (1-4),Multifamily Housing,SOUNDVIEW RIDGE CONDOMINIUM,4527 45TH AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.56190455,-122.389844,1/1/1995,33852,1,4,26,90,33.9000015259,66.5999984741,79,0.0023336878
23892,Multifamily HR (10+),Multifamily Housing,98 UNION CONDOS,98 UNION ST,SEATTLE,WA,98101,DOWNTOWN,47.60823388,-122.3400562,1/1/1985,154889,1,13,76,57,29.2000007629,80.3000030518,372.299987793,0.0024036567
23894,Multifamily MR (5-9),Multifamily Housing,COURTLAND PLACE APARTMENTS,3700 RAINIER AVE S,SEATTLE,WA,98144,SOUTHEAST,47.57108575,-122.2916227,1/1/2004,209004,1,7,208,86,39.5,92.4000015259,621.200012207,0.002972192
23896,NonResidential,Distribution Center,LONG PAINTING,8230 5TH AVE S,SEATTLE,WA,98108,GREATER DUWAMISH,47.52876282,-122.3276188,1/1/1990,29619,1,1,0,80,24.7999992371,54.5,53.5,0.001806273
23905,Multifamily LR (1-4),Multifamily Housing,WELLER APTS,1600 S WELLER ST,SEATTLE,WA,98144,CENTRAL,47.59768615,-122.3112202,1/1/1968,34846,1,3,50,69,29.2000007629,91.6999969482,90.5999984741,0.0026000114
23906,NonResidential,K-12 School,ST MARY GIDDENS SCHOOL,604 20TH AVE S,SEATTLE,WA,98144,CENTRAL,47.59725267,-122.3058343,1/1/1922,20700,1,2,0,43,74.6999969482,129.3999938965,100.1999969482,0.0048405796
23909,Multifamily MR (5-9),Multifamily Housing,WISTERIA VIEW MANOR,1400 S MAIN ST,SEATTLE,WA,98144,CENTRAL,47.60042087,-122.313472,1/1/1980,62780,0,6,86,81,30,94.3000030518,167.6999969482,0.0026712328
23910,NonResidential,Office,IFO AND ASSOCIATES,1265 S MAIN ST,SEATTLE,WA,98144,CENTRAL,47.59975168,-122.3144352,1/1/1907,24000,1,3,0,50,69.0999984741,175.8999938965,130.6000061035,0.0054416669
23912,NonResidential,Office,DENSHO,1416 S JACKSON ST,SEATTLE,WA,98144,CENTRAL,47.59974199,-122.3130114,1/1/1947,45068,1,1,0,100,6,12.3999996185,19,0.0004215852
23918,NonResidential,Office,OFFICE/WAREHOUSE,1600 S LANE ST,SEATTLE,WA,98144,CENTRAL,47.59689331,-122.31126404,1/1/1963,26899,1,2,0,73,55.4000015259,173.8999938965,132.5,0.0049258337
23924,Multifamily MR (5-9),Parking,HILLCLIMB COURT CONDOMINIUM,1425 WESTERN AVE,SEATTLE,WA,98101,DOWNTOWN,47.60788137,-122.3413473,1/1/1982,35973,1,5,35,,39.7000007629,124.8000030518,127.1999969482,0.0035359852
23925,Multifamily MR (5-9),Multifamily Housing,MCKINNEY MANOR APTS,1916 E MADISON ST,SEATTLE,WA,98122,SHARED: CENTRAL & EAST,47.61726238,-122.3066465,1/1/1998,44523,1,6,64,,34.2999992371,107.6999969482,135.8000030518,0.003050109
23928,NonResidential,Office,PLANNED PARENTHOOD OF WESTERN WASHINGTON,2001 E MADISON ST,SEATTLE,WA,98122,CENTRAL,47.61737581,-122.3051172,1/1/1999,30500,1,3,0,56,64.4000015259,188.5,167.5,0.0054918033
23930,NonResidential,Distribution Center,ALASKAN COPPER & BRASS; YELLOW CAB,80 S HUDSON ST,SEATTLE,WA,98134,GREATER DUWAMISH,47.55774104,-122.3353165,1/1/1968,160000,1,1,0,89,9.1999998093,29,131.3999938965,0.00082125
23934,NonResidential,Non-Refrigerated Warehouse,Prologis Park Seattle 2,54 S DAWSON ST,SEATTLE,WA,98134,GREATER DUWAMISH,47.55596446,-122.3355596,5/9/1960,53550,1,1,0,15,74.5,137.6999969482,266.5,0.0049766573
23935,NonResidential,Non-Refrigerated Warehouse,MESSENGER CORP,37 S HUDSON ST,SEATTLE,WA,98134,GREATER DUWAMISH,47.55713099,-122.3374982,1/1/1924,40000,1,1,0,47,42.2000007629,69.8000030518,107.1999969482,0.0026799999
23936,NonResidential,Self-Storage Facility,OLD LIQUID CARBONIC CO,5021 COLORADO AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.55663485,-122.3375844,1/1/1930,25881,1,1,0,,20.7999992371,65.1999969482,47.7999992371,0.0018469147
23937,Multifamily MR (5-9),Multifamily Housing,MAGNUSON POINTE CONDOS,7307 SAND POINT WAY NE,SEATTLE,WA,98115,NORTHEAST,47.68271723,-122.2646251,1/1/1979,91560,1,5,105,76,27.3999996185,86.0999984741,223.1999969482,0.0024377457
23939,Multifamily MR (5-9),Multifamily Housing,MAIN STREET PLACE II,308 22ND AVE S,SEATTLE,WA,98144,CENTRAL,47.59986258,-122.3029688,1/1/2001,23286,1,5,25,,37.9000015259,119.1999969482,78.5999984741,0.0033754186
23940,Multifamily LR (1-4),Multifamily Housing,MAISON CONDOMINIUM,9200 GREENWOOD AVE N,SEATTLE,WA,98103,NORTHWEST,47.69630362,-122.3549584,1/1/1989,37456,1,4,49,88,22.8999996185,71.8000030518,76.1999969482,0.0020343869
23944,Multifamily MR (5-9),Multifamily Housing,MAISON VILLE CONDOMINIUM,1740 MELROSE AVE,SEATTLE,WA,98122,EAST,47.61815025,-122.3276329,1/1/1963,50784,1,8,40,51,33.5999984741,95,142.6000061035,0.0028079711
23948,Multifamily HR (10+),Multifamily Housing,MANHATTAN CONDOMINIUM,1200 BOYLSTON AVE,SEATTLE,WA,98101,EAST,47.61247805,-122.323013,1/1/1960,38220,1,10,49,55,77.4000015259,114.9000015259,179.1999969482,0.0046886446
23949,Multifamily LR (1-4),Multifamily Housing,MANHATTAN PLAZA CONDOMINIUM,701 17TH AVE,SEATTLE,WA,98122,CENTRAL,47.60832062,-122.3105985,1/1/1981,35254,1,4,27,51,22,69.1999969482,69.0999984741,0.0019600612
23951,NonResidential,Office,ARONSON-CAMPBELL SUPPLY,5300 DENVER AVE S,SEATTLE,WA,98108,GREATER DUWAMISH,47.55489374,-122.3250112,1/1/1953,24291,1,1,0,85,27.3999996185,60.4000015259,48.5,0.0019966243
23952,NonResidential,Non-Refrigerated Warehouse,NWCP BLDG D,600 S BRANDON ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.55456447,-122.3262284,1/1/1966,36544,1,1,0,4,35.7000007629,112,115.9000015259,0.0031715193
23953,Multifamily LR (1-4),Multifamily Housing,MAPLE COURT CONDOS,9222 ROOSEVELT WAY NE,SEATTLE,WA,98115,NORTH,47.69654977,-122.3171791,1/1/1999,35456,1,4,26,85,26.2000007629,64.5,71.8000030518,0.0020250452
23956,NonResidential,K-12 School,ST CATHERINE SCHOOL,800 NE 85TH ST,SEATTLE,WA,98115,NORTH,47.69077274,-122.3187621,1/1/1931,23923,1,2,0,72,36.5,76.1999969482,61.9000015259,0.0025874682
23958,NonResidential,Non-Refrigerated Warehouse,DEWALT FACTORY SERVICE,2100 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.58416365,-122.3209198,1/1/1949,20796,1,1,0,,48.2999992371,91.5,31.7999992371,0.0015291402
23960,NonResidential,Distribution Center,HONOLULU FREIGHT SERVICE,2326 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.58220496,-122.3208007,1/1/1947,21349,1,1,0,65,32.7000007629,75.8000030518,52.2999992371,0.0024497634
23963,NonResidential,Non-Refrigerated Warehouse,WAREHOUSE,923 S BAYVIEW ST,SEATTLE,WA,98134,GREATER DUWAMISH,47.58076626,-122.3205443,1/1/1936,38500,1,1,0,31,11,34.4000015259,37.5999984741,0.0009766233
23969,NonResidential,Manufacturing/Industrial Plant,MACDONALD MEAT CO,2709 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5793421,-122.3222151,1/1/1960,24109,1,1,0,,195.6999969482,614.5,419.799987793,0.017412584
23971,NonResidential,Refrigerated Warehouse,Charlie's Produce & Catering,2415 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.58114468,-122.3221472,1/1/1955,25685,1,1,0,,148.5,466.299987793,339.3999938965,0.0132139379
23975,Nonresidential COS,Non-Refrigerated Warehouse,Airport Way Ctr - Bldg D,2203 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5829049,-122.3228994,1/1/1985,22803,1,1,0,81,27.5,66,47.7999992371,0.0020962154
23976,Nonresidential COS,Mixed Use Property,Airport Way Ctr - Bldg E,2203 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5829049,-122.3228994,1/1/1985,23100,1,1,0,,181.1999969482,327.3999938965,276.6000061035,0.0119740262
23977,NonResidential,Refrigerated Warehouse,PACIFIC FOOD IMPORTERS,2323 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.58253577,-122.3219367,1/1/1951,41550,1,1,0,99,10.8000001907,33.9000015259,39.9000015259,0.0009602888
24009,NonResidential,Other,SEA-MAR COMMUNITY CARE CENTER (NURSING HOME),1040 S HENDERSON ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.52356669,-122.318109,1/1/1994,54170,1,2,100,,100.8000030518,214.5,390.8999938965,0.0072161712
24012,SPS-District K-12,K-12 School,CONCORD ELEMENTARY SCHOOL (SPS-DISTRICT),723 S CONCORD ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.52347517,-122.3247703,1/1/1909,64493,1,2,0,83,34.4000015259,90.9000015259,178.3999938965,0.0027661916
24018,NonResidential,K-12 School,ST EDWARDS SCHOOL,4213 S ORCAS ST,SEATTLE,WA,98118,SOUTHEAST,47.55095067,-122.2800394,1/1/1912,42252,1,2,0,44,54.5,73.3000030518,133.8999938965,0.0031690806
24026,NonResidential,Self-Storage Facility,U-HAUL,6401 MARTIN LUTHER KING JR WAY S,SEATTLE,WA,98118,GREATER DUWAMISH,47.5450515,-122.2859112,1/1/1955,23250,1,1,0,,51.5999984741,122.1999969482,90.9000015259,0.0039096775
24029,NonResidential,Worship Facility,GRACE APOSTOLIC CHURCH,6718 MARTIN LUTHER KING JR WAY S,SEATTLE,WA,98118,SOUTHEAST,47.54180145,-122.28297424,1/1/1981,22895,1,3,0,98,17.2000007629,36,28,0.0012229744
24030,NonResidential,Retail Store,KING PLAZA II,6951 MARTIN LUTHER KING JR WAY S,SEATTLE,WA,98118,GREATER DUWAMISH,47.5390235,-122.2824236,1/1/2002,35000,1,2,0,100,32.7999992371,103,102.0999984741,0.0029171428
24031,Multifamily LR (1-4),Multifamily Housing,APT & RETAIL,8320 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52873054,-122.2692697,1/1/1921,22200,1,3,10,,36.2000007629,106.6999969482,68.8000030518,0.0030990992
24033,Multifamily LR (1-4),Multifamily Housing,VALLEY COMMONS,8340 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52817992,-122.2696186,1/1/1962,21640,1,4,26,89,27.3999996185,86,52.7000007629,0.002435305
24034,Multifamily LR (1-4),Multifamily Housing,ROSE STREET,8124 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52988052,-122.26948547,1/1/2010,66286,1,4,71,84,37.4000015259,87,185.8999938965,0.0028045137
24035,SPS-District K-12,,RAINIER VIEW ELEMENTARY SCHOOL (SPS-DISTRICT),11236 BEACON AVE S,SEATTLE,WA,98178,SOUTHEAST,47.49933098,-122.2626561,1/1/1961,41428,1,1,0,,,,,
24036,Multifamily MR (5-9),Multifamily Housing,DAKOTA AT RAINIER COURT,3642 33RD AVE S,SEATTLE,WA,98144,SOUTHEAST,47.57039146,-122.2902419,1/1/2005,193017,1,7,178,78,48.0999984741,92.4000015259,631.5,0.0032717325
24037,Multifamily LR (1-4),Multifamily Housing,SEATTLE HOUSING AUTHORITY APTS,6341 5TH AVE NE,SEATTLE,WA,98115,SHARED: LAKE UNION & NORTHWEST,47.67563804,-122.3238034,1/1/1983,28567,1,4,42,24,39,122.5999984741,99.1999969482,0.0034725381
24045,Multifamily LR (1-4),Multifamily Housing,THE CLARKE,950 N 72ND ST,SEATTLE,WA,98103,NORTHWEST,47.6812837,-122.3449027,1/1/2009,23286,1,4,24,,35.4000015259,111.1999969482,73.4000015259,0.0031521086
24053,Multifamily LR (1-4),Multifamily Housing,THE 9100,9100 ROOSEVELT WAY NE,SEATTLE,WA,98115,NORTH,47.6951736,-122.3173017,1/1/1970,22045,1,3,21,63,28,87.9000015259,54.9000015259,0.0024903607
24062,Multifamily LR (1-4),Multifamily Housing,MAPLE LEAF COURT,8620 23RD AVE NE,SEATTLE,WA,98115,NORTHEAST,47.69185284,-122.3038312,1/1/1990,37091,1,4,34,85,21.7999992371,68.5,72,0.0019411717
24068,Multifamily LR (1-4),Multifamily Housing,MAPLE LEAF PLAZA APTS + RETAIL,8917 LAKE CITY WAY NE,SEATTLE,WA,98115,NORTH,47.69374427,-122.3060084,1/1/1994,53074,1,3,52,43,31.8999996185,100.3000030518,150.8000030518,0.002841316
24069,Multifamily LR (1-4),Multifamily Housing,MAPLE LEAF RESIDENCE,2020 NE 89TH ST,SEATTLE,WA,98115,NORTH,47.69320797,-122.3059696,1/1/1990,26012,0,3,25,97,19.1000003815,60.0999984741,44.2999992371,0.0017030601
24070,NonResidential,Self-Storage Facility,MINI WAREHOUSE/WAREHOUSE,8908 LAKE CITY WAY NE,SEATTLE,WA,98115,NORTHEAST,47.69327377,-122.304978,1/1/2006,48179,1,6,0,,14.3999996185,39.7000007629,57.2999992371,0.0011893148
24072,Multifamily LR (1-4),Multifamily Housing,RAVENNA HOUSE APTS,9428 RAVENNA AVE NE,SEATTLE,WA,98115,NORTHEAST,47.697344,-122.3046281,1/1/1970,25300,1,4,32,74,25.7999992371,81,58,0.0022924901
